"","dispersal","sig_niche","alpha","n_sp","rep"
"4665",0.01,10,"equal",18,10
"4666",0.01,10,"patch_dynamics",3,10
"4667",0.0215443469003188,0.0215443469003188,"0.5",1,10
"4668",0.0215443469003188,0.0215443469003188,"1.5",1,10
"4669",0.0215443469003188,0.0464158883361278,"0.5",20,10
"4670",0.0215443469003188,0.0464158883361278,"1.5",6,10
"4671",0.0215443469003188,0.0464158883361278,"equal",5,10
"4672",0.0215443469003188,0.0464158883361278,"patch_dynamics",4,10
"4673",0.0215443469003188,0.1,"0.5",28,10
"4674",0.0215443469003188,0.1,"1.5",16,10
"4675",0.0215443469003188,0.1,"equal",7,10
"4676",0.0215443469003188,0.1,"patch_dynamics",11,10
"4677",0.0215443469003188,0.215443469003188,"0.5",30,10
"4678",0.0215443469003188,0.215443469003188,"1.5",12,10
"4679",0.0215443469003188,0.215443469003188,"equal",10,10
"4680",0.0215443469003188,0.215443469003188,"patch_dynamics",5,10
"4681",0.0215443469003188,0.464158883361278,"0.5",27,10
"4682",0.0215443469003188,0.464158883361278,"1.5",8,10
"4683",0.0215443469003188,0.464158883361278,"equal",13,10
"4684",0.0215443469003188,0.464158883361278,"patch_dynamics",5,10
"4685",0.0215443469003188,1,"0.5",20,10
"4686",0.0215443469003188,1,"1.5",6,10
"4687",0.0215443469003188,1,"equal",15,10
"4688",0.0215443469003188,1,"patch_dynamics",7,10
"4689",0.0215443469003188,2.15443469003188,"0.5",17,10
"4690",0.0215443469003188,2.15443469003188,"1.5",8,10
"4691",0.0215443469003188,2.15443469003188,"equal",10,10
"4692",0.0215443469003188,2.15443469003188,"patch_dynamics",1,10
"4693",0.0215443469003188,4.64158883361278,"0.5",17,10
"4694",0.0215443469003188,4.64158883361278,"1.5",7,10
"4695",0.0215443469003188,4.64158883361278,"equal",20,10
"4696",0.0215443469003188,4.64158883361278,"patch_dynamics",1,10
"4697",0.0215443469003188,10,"0.5",17,10
"4698",0.0215443469003188,10,"1.5",5,10
"4699",0.0215443469003188,10,"equal",17,10
"4700",0.0215443469003188,10,"patch_dynamics",2,10
"4701",0.0464158883361278,0.0215443469003188,"0.5",3,10
"4702",0.0464158883361278,0.0215443469003188,"1.5",1,10
"4703",0.0464158883361278,0.0464158883361278,"0.5",19,10
"4704",0.0464158883361278,0.0464158883361278,"1.5",8,10
"4705",0.0464158883361278,0.0464158883361278,"equal",7,10
"4706",0.0464158883361278,0.0464158883361278,"patch_dynamics",5,10
"4707",0.0464158883361278,0.1,"0.5",33,10
"4708",0.0464158883361278,0.1,"1.5",10,10
"4709",0.0464158883361278,0.1,"equal",6,10
"4710",0.0464158883361278,0.1,"patch_dynamics",10,10
"4711",0.0464158883361278,0.215443469003188,"0.5",31,10
"4712",0.0464158883361278,0.215443469003188,"1.5",14,10
"4713",0.0464158883361278,0.215443469003188,"equal",9,10
"4714",0.0464158883361278,0.215443469003188,"patch_dynamics",7,10
"4715",0.0464158883361278,0.464158883361278,"0.5",25,10
"4716",0.0464158883361278,0.464158883361278,"1.5",10,10
"4717",0.0464158883361278,0.464158883361278,"equal",8,10
"4718",0.0464158883361278,0.464158883361278,"patch_dynamics",5,10
"4719",0.0464158883361278,1,"0.5",20,10
"4720",0.0464158883361278,1,"1.5",4,10
"4721",0.0464158883361278,1,"equal",15,10
"4722",0.0464158883361278,1,"patch_dynamics",5,10
"4723",0.0464158883361278,2.15443469003188,"0.5",20,10
"4724",0.0464158883361278,2.15443469003188,"1.5",4,10
"4725",0.0464158883361278,2.15443469003188,"equal",16,10
"4726",0.0464158883361278,2.15443469003188,"patch_dynamics",1,10
"4727",0.0464158883361278,4.64158883361278,"0.5",20,10
"4728",0.0464158883361278,4.64158883361278,"1.5",4,10
"4729",0.0464158883361278,4.64158883361278,"equal",16,10
"4730",0.0464158883361278,4.64158883361278,"patch_dynamics",1,10
"4731",0.0464158883361278,10,"0.5",18,10
"4732",0.0464158883361278,10,"1.5",4,10
"4733",0.0464158883361278,10,"equal",16,10
"4734",0.0464158883361278,10,"patch_dynamics",1,10
"4735",0.1,0.0215443469003188,"0.5",6,10
"4736",0.1,0.0215443469003188,"1.5",1,10
"4737",0.1,0.0215443469003188,"equal",2,10
"4738",0.1,0.0215443469003188,"patch_dynamics",1,10
"4739",0.1,0.0464158883361278,"0.5",27,10
"4740",0.1,0.0464158883361278,"1.5",12,10
"4741",0.1,0.0464158883361278,"equal",7,10
"4742",0.1,0.0464158883361278,"patch_dynamics",6,10
"4743",0.1,0.1,"0.5",33,10
"4744",0.1,0.1,"1.5",12,10
"4745",0.1,0.1,"equal",8,10
"4746",0.1,0.1,"patch_dynamics",8,10
"4747",0.1,0.215443469003188,"0.5",29,10
"4748",0.1,0.215443469003188,"1.5",10,10
"4749",0.1,0.215443469003188,"equal",10,10
"4750",0.1,0.215443469003188,"patch_dynamics",4,10
"4751",0.1,0.464158883361278,"0.5",22,10
"4752",0.1,0.464158883361278,"1.5",4,10
"4753",0.1,0.464158883361278,"equal",8,10
"4754",0.1,0.464158883361278,"patch_dynamics",5,10
"4755",0.1,1,"0.5",20,10
"4756",0.1,1,"1.5",4,10
"4757",0.1,1,"equal",11,10
"4758",0.1,1,"patch_dynamics",5,10
"4759",0.1,2.15443469003188,"0.5",20,10
"4760",0.1,2.15443469003188,"1.5",4,10
"4761",0.1,2.15443469003188,"equal",11,10
"4762",0.1,2.15443469003188,"patch_dynamics",1,10
"4763",0.1,4.64158883361278,"0.5",20,10
"4764",0.1,4.64158883361278,"1.5",4,10
"4765",0.1,4.64158883361278,"equal",14,10
"4766",0.1,4.64158883361278,"patch_dynamics",2,10
"4767",0.1,10,"0.5",20,10
"4768",0.1,10,"1.5",4,10
"4769",0.1,10,"equal",15,10
"4770",0.1,10,"patch_dynamics",1,10
"4771",0.215443469003188,0.0215443469003188,"0.5",6,10
"4772",0.215443469003188,0.0215443469003188,"1.5",3,10
"4773",0.215443469003188,0.0215443469003188,"equal",3,10
"4774",0.215443469003188,0.0464158883361278,"0.5",24,10
"4775",0.215443469003188,0.0464158883361278,"1.5",9,10
"4776",0.215443469003188,0.0464158883361278,"equal",7,10
"4777",0.215443469003188,0.0464158883361278,"patch_dynamics",5,10
"4778",0.215443469003188,0.1,"0.5",31,10
"4779",0.215443469003188,0.1,"1.5",10,10
"4780",0.215443469003188,0.1,"equal",7,10
"4781",0.215443469003188,0.1,"patch_dynamics",5,10
"4782",0.215443469003188,0.215443469003188,"0.5",28,10
"4783",0.215443469003188,0.215443469003188,"1.5",6,10
"4784",0.215443469003188,0.215443469003188,"equal",7,10
"4785",0.215443469003188,0.215443469003188,"patch_dynamics",4,10
"4786",0.215443469003188,0.464158883361278,"0.5",18,10
"4787",0.215443469003188,0.464158883361278,"1.5",4,10
"4788",0.215443469003188,0.464158883361278,"equal",8,10
"4789",0.215443469003188,0.464158883361278,"patch_dynamics",3,10
"4790",0.215443469003188,1,"0.5",20,10
"4791",0.215443469003188,1,"1.5",4,10
"4792",0.215443469003188,1,"equal",8,10
"4793",0.215443469003188,1,"patch_dynamics",4,10
"4794",0.215443469003188,2.15443469003188,"0.5",20,10
"4795",0.215443469003188,2.15443469003188,"1.5",4,10
"4796",0.215443469003188,2.15443469003188,"equal",11,10
"4797",0.215443469003188,2.15443469003188,"patch_dynamics",5,10
"4798",0.215443469003188,4.64158883361278,"0.5",20,10
"4799",0.215443469003188,4.64158883361278,"1.5",2,10
"4800",0.215443469003188,4.64158883361278,"equal",16,10
"4801",0.215443469003188,4.64158883361278,"patch_dynamics",4,10
"4802",0.215443469003188,10,"0.5",21,10
"4803",0.215443469003188,10,"1.5",4,10
"4804",0.215443469003188,10,"equal",11,10
"4805",0.215443469003188,10,"patch_dynamics",3,10
"4806",0.464158883361278,0.0215443469003188,"0.5",4,10
"4807",0.464158883361278,0.0215443469003188,"1.5",1,10
"4808",0.464158883361278,0.0215443469003188,"equal",1,10
"4809",0.464158883361278,0.0215443469003188,"patch_dynamics",1,10
"4810",0.464158883361278,0.0464158883361278,"0.5",18,10
"4811",0.464158883361278,0.0464158883361278,"1.5",7,10
"4812",0.464158883361278,0.0464158883361278,"equal",3,10
"4813",0.464158883361278,0.0464158883361278,"patch_dynamics",3,10
"4814",0.464158883361278,0.1,"0.5",24,10
"4815",0.464158883361278,0.1,"1.5",5,10
"4816",0.464158883361278,0.1,"equal",4,10
"4817",0.464158883361278,0.1,"patch_dynamics",5,10
"4818",0.464158883361278,0.215443469003188,"0.5",19,10
"4819",0.464158883361278,0.215443469003188,"1.5",4,10
"4820",0.464158883361278,0.215443469003188,"equal",4,10
"4821",0.464158883361278,0.215443469003188,"patch_dynamics",4,10
"4822",0.464158883361278,0.464158883361278,"0.5",17,10
"4823",0.464158883361278,0.464158883361278,"1.5",4,10
"4824",0.464158883361278,0.464158883361278,"equal",2,10
"4825",0.464158883361278,0.464158883361278,"patch_dynamics",4,10
"4826",0.464158883361278,1,"0.5",18,10
"4827",0.464158883361278,1,"1.5",4,10
"4828",0.464158883361278,1,"equal",7,10
"4829",0.464158883361278,1,"patch_dynamics",4,10
"4830",0.464158883361278,2.15443469003188,"0.5",20,10
"4831",0.464158883361278,2.15443469003188,"1.5",4,10
"4832",0.464158883361278,2.15443469003188,"equal",14,10
"4833",0.464158883361278,2.15443469003188,"patch_dynamics",5,10
"4834",0.464158883361278,4.64158883361278,"0.5",21,10
"4835",0.464158883361278,4.64158883361278,"1.5",4,10
"4836",0.464158883361278,4.64158883361278,"equal",15,10
"4837",0.464158883361278,4.64158883361278,"patch_dynamics",4,10
"4838",0.464158883361278,10,"0.5",22,10
"4839",0.464158883361278,10,"1.5",5,10
"4840",0.464158883361278,10,"equal",16,10
"4841",0.464158883361278,10,"patch_dynamics",2,10
"4842",1e-05,0.1,"0.5",3,11
"4843",1e-05,0.1,"1.5",1,11
"4844",1e-05,0.1,"equal",1,11
"4845",1e-05,0.215443469003188,"0.5",29,11
"4846",1e-05,0.215443469003188,"1.5",21,11
"4847",1e-05,0.215443469003188,"equal",18,11
"4848",1e-05,0.215443469003188,"patch_dynamics",7,11
"4849",1e-05,0.464158883361278,"0.5",45,11
"4850",1e-05,0.464158883361278,"1.5",43,11
"4851",1e-05,0.464158883361278,"equal",40,11
"4852",1e-05,0.464158883361278,"patch_dynamics",5,11
"4853",1e-05,1,"0.5",49,11
"4854",1e-05,1,"1.5",47,11
"4855",1e-05,1,"equal",42,11
"4856",1e-05,1,"patch_dynamics",7,11
"4857",1e-05,2.15443469003188,"0.5",45,11
"4858",1e-05,2.15443469003188,"1.5",46,11
"4859",1e-05,2.15443469003188,"equal",38,11
"4860",1e-05,2.15443469003188,"patch_dynamics",3,11
"4861",1e-05,4.64158883361278,"0.5",45,11
"4862",1e-05,4.64158883361278,"1.5",47,11
"4863",1e-05,4.64158883361278,"equal",46,11
"4864",1e-05,4.64158883361278,"patch_dynamics",4,11
"4865",1e-05,10,"0.5",43,11
"4866",1e-05,10,"1.5",45,11
"4867",1e-05,10,"equal",46,11
"4868",1e-05,10,"patch_dynamics",5,11
"4869",2.15443469003188e-05,0.1,"0.5",5,11
"4870",2.15443469003188e-05,0.1,"1.5",2,11
"4871",2.15443469003188e-05,0.1,"equal",1,11
"4872",2.15443469003188e-05,0.215443469003188,"0.5",27,11
"4873",2.15443469003188e-05,0.215443469003188,"1.5",24,11
"4874",2.15443469003188e-05,0.215443469003188,"equal",21,11
"4875",2.15443469003188e-05,0.215443469003188,"patch_dynamics",2,11
"4876",2.15443469003188e-05,0.464158883361278,"0.5",44,11
"4877",2.15443469003188e-05,0.464158883361278,"1.5",38,11
"4878",2.15443469003188e-05,0.464158883361278,"equal",37,11
"4879",2.15443469003188e-05,0.464158883361278,"patch_dynamics",7,11
"4880",2.15443469003188e-05,1,"0.5",45,11
"4881",2.15443469003188e-05,1,"1.5",46,11
"4882",2.15443469003188e-05,1,"equal",41,11
"4883",2.15443469003188e-05,1,"patch_dynamics",10,11
"4884",2.15443469003188e-05,2.15443469003188,"0.5",42,11
"4885",2.15443469003188e-05,2.15443469003188,"1.5",43,11
"4886",2.15443469003188e-05,2.15443469003188,"equal",41,11
"4887",2.15443469003188e-05,2.15443469003188,"patch_dynamics",7,11
"4888",2.15443469003188e-05,4.64158883361278,"0.5",40,11
"4889",2.15443469003188e-05,4.64158883361278,"1.5",39,11
"4890",2.15443469003188e-05,4.64158883361278,"equal",40,11
"4891",2.15443469003188e-05,4.64158883361278,"patch_dynamics",4,11
"4892",2.15443469003188e-05,10,"0.5",46,11
"4893",2.15443469003188e-05,10,"1.5",46,11
"4894",2.15443469003188e-05,10,"equal",42,11
"4895",2.15443469003188e-05,10,"patch_dynamics",5,11
"4896",4.64158883361278e-05,0.1,"0.5",2,11
"4897",4.64158883361278e-05,0.1,"1.5",3,11
"4898",4.64158883361278e-05,0.1,"patch_dynamics",1,11
"4899",4.64158883361278e-05,0.215443469003188,"0.5",35,11
"4900",4.64158883361278e-05,0.215443469003188,"1.5",22,11
"4901",4.64158883361278e-05,0.215443469003188,"equal",16,11
"4902",4.64158883361278e-05,0.215443469003188,"patch_dynamics",3,11
"4903",4.64158883361278e-05,0.464158883361278,"0.5",44,11
"4904",4.64158883361278e-05,0.464158883361278,"1.5",41,11
"4905",4.64158883361278e-05,0.464158883361278,"equal",36,11
"4906",4.64158883361278e-05,0.464158883361278,"patch_dynamics",6,11
"4907",4.64158883361278e-05,1,"0.5",43,11
"4908",4.64158883361278e-05,1,"1.5",44,11
"4909",4.64158883361278e-05,1,"equal",42,11
"4910",4.64158883361278e-05,1,"patch_dynamics",2,11
"4911",4.64158883361278e-05,2.15443469003188,"0.5",44,11
"4912",4.64158883361278e-05,2.15443469003188,"1.5",41,11
"4913",4.64158883361278e-05,2.15443469003188,"equal",41,11
"4914",4.64158883361278e-05,2.15443469003188,"patch_dynamics",3,11
"4915",4.64158883361278e-05,4.64158883361278,"0.5",42,11
"4916",4.64158883361278e-05,4.64158883361278,"1.5",42,11
"4917",4.64158883361278e-05,4.64158883361278,"equal",45,11
"4918",4.64158883361278e-05,4.64158883361278,"patch_dynamics",3,11
"4919",4.64158883361278e-05,10,"0.5",45,11
"4920",4.64158883361278e-05,10,"1.5",41,11
"4921",4.64158883361278e-05,10,"equal",40,11
"4922",4.64158883361278e-05,10,"patch_dynamics",5,11
"4923",9.99999999999999e-05,0.1,"0.5",5,11
"4924",9.99999999999999e-05,0.1,"1.5",1,11
"4925",9.99999999999999e-05,0.1,"equal",4,11
"4926",9.99999999999999e-05,0.215443469003188,"0.5",31,11
"4927",9.99999999999999e-05,0.215443469003188,"1.5",21,11
"4928",9.99999999999999e-05,0.215443469003188,"equal",18,11
"4929",9.99999999999999e-05,0.215443469003188,"patch_dynamics",7,11
"4930",9.99999999999999e-05,0.464158883361278,"0.5",43,11
"4931",9.99999999999999e-05,0.464158883361278,"1.5",32,11
"4932",9.99999999999999e-05,0.464158883361278,"equal",36,11
"4933",9.99999999999999e-05,0.464158883361278,"patch_dynamics",7,11
"4934",9.99999999999999e-05,1,"0.5",42,11
"4935",9.99999999999999e-05,1,"1.5",39,11
"4936",9.99999999999999e-05,1,"equal",37,11
"4937",9.99999999999999e-05,1,"patch_dynamics",4,11
"4938",9.99999999999999e-05,2.15443469003188,"0.5",44,11
"4939",9.99999999999999e-05,2.15443469003188,"1.5",43,11
"4940",9.99999999999999e-05,2.15443469003188,"equal",38,11
"4941",9.99999999999999e-05,2.15443469003188,"patch_dynamics",5,11
"4942",9.99999999999999e-05,4.64158883361278,"0.5",44,11
"4943",9.99999999999999e-05,4.64158883361278,"1.5",36,11
"4944",9.99999999999999e-05,4.64158883361278,"equal",39,11
"4945",9.99999999999999e-05,4.64158883361278,"patch_dynamics",7,11
"4946",9.99999999999999e-05,10,"0.5",39,11
"4947",9.99999999999999e-05,10,"1.5",42,11
"4948",9.99999999999999e-05,10,"equal",46,11
"4949",9.99999999999999e-05,10,"patch_dynamics",5,11
"4950",0.000215443469003188,0.1,"0.5",10,11
"4951",0.000215443469003188,0.1,"1.5",3,11
"4952",0.000215443469003188,0.1,"equal",3,11
"4953",0.000215443469003188,0.1,"patch_dynamics",1,11
"4954",0.000215443469003188,0.215443469003188,"0.5",30,11
"4955",0.000215443469003188,0.215443469003188,"1.5",23,11
"4956",0.000215443469003188,0.215443469003188,"equal",18,11
"4957",0.000215443469003188,0.215443469003188,"patch_dynamics",6,11
"4958",0.000215443469003188,0.464158883361278,"0.5",37,11
"4959",0.000215443469003188,0.464158883361278,"1.5",31,11
"4960",0.000215443469003188,0.464158883361278,"equal",29,11
"4961",0.000215443469003188,0.464158883361278,"patch_dynamics",7,11
"4962",0.000215443469003188,1,"0.5",39,11
"4963",0.000215443469003188,1,"1.5",33,11
"4964",0.000215443469003188,1,"equal",38,11
"4965",0.000215443469003188,1,"patch_dynamics",7,11
"4966",0.000215443469003188,2.15443469003188,"0.5",37,11
"4967",0.000215443469003188,2.15443469003188,"1.5",31,11
"4968",0.000215443469003188,2.15443469003188,"equal",42,11
"4969",0.000215443469003188,2.15443469003188,"patch_dynamics",8,11
"4970",0.000215443469003188,4.64158883361278,"0.5",38,11
"4971",0.000215443469003188,4.64158883361278,"1.5",39,11
"4972",0.000215443469003188,4.64158883361278,"equal",39,11
"4973",0.000215443469003188,4.64158883361278,"patch_dynamics",6,11
"4974",0.000215443469003188,10,"0.5",39,11
"4975",0.000215443469003188,10,"1.5",34,11
"4976",0.000215443469003188,10,"equal",40,11
"4977",0.000215443469003188,10,"patch_dynamics",6,11
"4978",0.000464158883361278,0.1,"0.5",16,11
"4979",0.000464158883361278,0.1,"1.5",11,11
"4980",0.000464158883361278,0.1,"equal",7,11
"4981",0.000464158883361278,0.1,"patch_dynamics",2,11
"4982",0.000464158883361278,0.215443469003188,"0.5",28,11
"4983",0.000464158883361278,0.215443469003188,"1.5",15,11
"4984",0.000464158883361278,0.215443469003188,"equal",15,11
"4985",0.000464158883361278,0.215443469003188,"patch_dynamics",8,11
"4986",0.000464158883361278,0.464158883361278,"0.5",39,11
"4987",0.000464158883361278,0.464158883361278,"1.5",26,11
"4988",0.000464158883361278,0.464158883361278,"equal",22,11
"4989",0.000464158883361278,0.464158883361278,"patch_dynamics",11,11
"4990",0.000464158883361278,1,"0.5",33,11
"4991",0.000464158883361278,1,"1.5",30,11
"4992",0.000464158883361278,1,"equal",32,11
"4993",0.000464158883361278,1,"patch_dynamics",8,11
"4994",0.000464158883361278,2.15443469003188,"0.5",30,11
"4995",0.000464158883361278,2.15443469003188,"1.5",24,11
"4996",0.000464158883361278,2.15443469003188,"equal",37,11
"4997",0.000464158883361278,2.15443469003188,"patch_dynamics",9,11
"4998",0.000464158883361278,4.64158883361278,"0.5",32,11
"4999",0.000464158883361278,4.64158883361278,"1.5",26,11
"5000",0.000464158883361278,4.64158883361278,"equal",40,11
"5001",0.000464158883361278,4.64158883361278,"patch_dynamics",5,11
"5002",0.000464158883361278,10,"0.5",31,11
"5003",0.000464158883361278,10,"1.5",32,11
"5004",0.000464158883361278,10,"equal",38,11
"5005",0.000464158883361278,10,"patch_dynamics",4,11
"5006",0.001,0.0464158883361278,"0.5",3,11
"5007",0.001,0.1,"0.5",18,11
"5008",0.001,0.1,"1.5",10,11
"5009",0.001,0.1,"equal",7,11
"5010",0.001,0.1,"patch_dynamics",3,11
"5011",0.001,0.215443469003188,"0.5",30,11
"5012",0.001,0.215443469003188,"1.5",15,11
"5013",0.001,0.215443469003188,"equal",12,11
"5014",0.001,0.215443469003188,"patch_dynamics",7,11
"5015",0.001,0.464158883361278,"0.5",31,11
"5016",0.001,0.464158883361278,"1.5",20,11
"5017",0.001,0.464158883361278,"equal",21,11
"5018",0.001,0.464158883361278,"patch_dynamics",8,11
"5019",0.001,1,"0.5",29,11
"5020",0.001,1,"1.5",21,11
"5021",0.001,1,"equal",27,11
"5022",0.001,1,"patch_dynamics",3,11
"5023",0.001,2.15443469003188,"0.5",26,11
"5024",0.001,2.15443469003188,"1.5",19,11
"5025",0.001,2.15443469003188,"equal",30,11
"5026",0.001,2.15443469003188,"patch_dynamics",2,11
"5027",0.001,4.64158883361278,"0.5",28,11
"5028",0.001,4.64158883361278,"1.5",28,11
"5029",0.001,4.64158883361278,"equal",33,11
"5030",0.001,4.64158883361278,"patch_dynamics",3,11
"5031",0.001,10,"0.5",26,11
"5032",0.001,10,"1.5",22,11
"5033",0.001,10,"equal",38,11
"5034",0.001,10,"patch_dynamics",2,11
"5035",0.00215443469003188,0.0464158883361278,"0.5",3,11
"5036",0.00215443469003188,0.0464158883361278,"1.5",2,11
"5037",0.00215443469003188,0.0464158883361278,"equal",2,11
"5038",0.00215443469003188,0.0464158883361278,"patch_dynamics",1,11
"5039",0.00215443469003188,0.1,"0.5",19,11
"5040",0.00215443469003188,0.1,"1.5",8,11
"5041",0.00215443469003188,0.1,"equal",6,11
"5042",0.00215443469003188,0.1,"patch_dynamics",9,11
"5043",0.00215443469003188,0.215443469003188,"0.5",28,11
"5044",0.00215443469003188,0.215443469003188,"1.5",13,11
"5045",0.00215443469003188,0.215443469003188,"equal",12,11
"5046",0.00215443469003188,0.215443469003188,"patch_dynamics",11,11
"5047",0.00215443469003188,0.464158883361278,"0.5",30,11
"5048",0.00215443469003188,0.464158883361278,"1.5",16,11
"5049",0.00215443469003188,0.464158883361278,"equal",22,11
"5050",0.00215443469003188,0.464158883361278,"patch_dynamics",4,11
"5051",0.00215443469003188,1,"0.5",27,11
"5052",0.00215443469003188,1,"1.5",19,11
"5053",0.00215443469003188,1,"equal",25,11
"5054",0.00215443469003188,1,"patch_dynamics",2,11
"5055",0.00215443469003188,2.15443469003188,"0.5",22,11
"5056",0.00215443469003188,2.15443469003188,"1.5",12,11
"5057",0.00215443469003188,2.15443469003188,"equal",28,11
"5058",0.00215443469003188,2.15443469003188,"patch_dynamics",3,11
"5059",0.00215443469003188,4.64158883361278,"0.5",22,11
"5060",0.00215443469003188,4.64158883361278,"1.5",22,11
"5061",0.00215443469003188,4.64158883361278,"equal",29,11
"5062",0.00215443469003188,4.64158883361278,"patch_dynamics",1,11
"5063",0.00215443469003188,10,"0.5",22,11
"5064",0.00215443469003188,10,"1.5",16,11
"5065",0.00215443469003188,10,"equal",31,11
"5066",0.00215443469003188,10,"patch_dynamics",4,11
"5067",0.00464158883361278,0.0215443469003188,"1.5",1,11
"5068",0.00464158883361278,0.0215443469003188,"equal",1,11
